x,y
30.993238634913652,-40.21037098289893
31.343588634913658,-40.56072098289893
31.69393863491365,-40.91107098289893
32.044288634913656,-41.261420982898926
32.39463863491365,-41.611770982898925
32.74498863491365,-41.962120982898924
33.095338634913645,-41.962120982898924
33.44568863491365,-41.962120982898924
33.79603863491366,-41.962120982898924
34.14638863491365,-41.962120982898924
34.496738634913655,-42.31247098289893
34.847088634913646,-42.66282098289893
35.19743863491365,-42.66282098289893
35.54778863491366,-43.01317098289893
35.89813863491365,-43.01317098289893
36.248488634913656,-43.01317098289893
36.59883863491365,-43.01317098289893
36.949188634913654,-43.01317098289893
37.299538634913645,-43.01317098289893
37.64988863491365,-43.363520982898926
38.00023863491366,-43.713870982898925
38.35058863491365,-43.713870982898925
38.700938634913655,-44.064220982898924
39.05128863491365,-44.064220982898924
39.40163863491365,-44.41457098289892
39.75198863491366,-44.41457098289892
40.10233863491365,-44.76492098289893
40.452688634913656,-45.11527098289893
40.80303863491365,-45.465620982898926
41.153388634913654,-45.815970982898925
41.503738634913645,-46.166320982898924
41.85408863491365,-46.51667098289892
42.20443863491366,-46.86702098289893
42.55478863491365,-47.21737098289893
42.905138634913655,-47.567720982898926
43.25548863491365,-47.918070982898925
43.60583863491365,-48.268420982898924
43.95618863491366,-48.61877098289892
44.30653863491365,-48.96912098289893
44.656888634913656,-49.31947098289893
45.00723863491365,-49.669820982898926
45.357588634913654,-50.020170982898925
45.707938634913646,-50.370520982898924
46.05828863491365,-50.72087098289892
46.40863863491366,-51.07122098289893
46.75898863491365,-51.42157098289893
46.75898863491365,-51.771920982898926
46.75898863491365,-52.122270982898925
47.109338634913655,-52.472620982898924
47.109338634913655,-52.82297098289892
47.45968863491365,-53.17332098289893
47.45968863491365,-53.52367098289893
47.45968863491365,-53.87402098289893
47.45968863491365,-54.224370982898925
47.45968863491365,-54.574720982898924
47.45968863491365,-54.92507098289892
47.45968863491365,-55.27542098289893
47.45968863491365,-55.62577098289893
47.45968863491365,-55.97612098289893
47.45968863491365,-56.326470982898925
47.45968863491365,-56.676820982898924
47.45968863491365,-57.02717098289892
47.45968863491365,-57.37752098289893
47.45968863491365,-57.72787098289892
47.45968863491365,-58.07822098289893
47.45968863491365,-58.428570982898925
47.45968863491365,-58.778920982898924
47.45968863491365,-59.12927098289893
47.45968863491365,-59.47962098289892
47.45968863491365,-59.82997098289893
47.109338634913655,-60.18032098289893
46.75898863491365,-60.530670982898926
46.40863863491366,-60.881020982898924
46.05828863491365,-61.23137098289892
46.05828863491365,-61.58172098289893
46.05828863491365,-61.93207098289892
45.707938634913646,-62.28242098289893
45.707938634913646,-62.632770982898926
45.357588634913654,-62.983120982898924
45.357588634913654,-63.33347098289893
45.357588634913654,-63.68382098289892
45.357588634913654,-64.03417098289893
45.357588634913654,-64.38452098289892
45.357588634913654,-64.73487098289893
45.00723863491365,-65.08522098289893
44.656888634913656,-65.43557098289892
44.30653863491365,-65.78592098289893
44.30653863491365,-66.13627098289892
44.30653863491365,-66.48662098289893
44.30653863491365,-66.83697098289892
43.95618863491366,-67.18732098289892
43.60583863491365,-67.53767098289893
43.60583863491365,-67.88802098289892
43.25548863491365,-68.23837098289893
43.25548863491365,-68.58872098289893
42.905138634913655,-68.93907098289893
42.905138634913655,-69.28942098289892
42.905138634913655,-69.63977098289892
42.905138634913655,-69.99012098289893
42.905138634913655,-70.34047098289892
42.55478863491365,-70.69082098289893
42.55478863491365,-71.04117098289893
42.20443863491366,-71.39152098289892
41.85408863491365,-71.74187098289893
41.85408863491365,-72.09222098289892
41.85408863491365,-72.44257098289893
41.85408863491365,-72.79292098289892
41.85408863491365,-73.14327098289893
41.85408863491365,-73.49362098289893
41.503738634913645,-73.84397098289892
41.153388634913654,-74.19432098289893
40.80303863491365,-74.54467098289892
40.80303863491365,-74.89502098289893
40.452688634913656,-75.24537098289892
40.452688634913656,-75.59572098289892
40.452688634913656,-75.94607098289893
40.10233863491365,-76.29642098289892
39.75198863491366,-76.64677098289893
39.75198863491366,-76.99712098289892
39.75198863491366,-77.34747098289893
39.40163863491365,-77.69782098289892
39.05128863491365,-78.04817098289892
38.700938634913655,-78.39852098289893
38.35058863491365,-78.74887098289892
38.00023863491366,-78.74887098289892
37.64988863491365,-78.74887098289892
37.299538634913645,-79.09922098289893
36.949188634913654,-79.09922098289893
36.59883863491365,-79.09922098289893
36.248488634913656,-79.09922098289893
35.89813863491365,-79.09922098289893
35.54778863491366,-79.09922098289893
35.19743863491365,-79.09922098289893
34.847088634913646,-79.09922098289893
34.496738634913655,-79.09922098289893
34.14638863491365,-79.09922098289893
33.79603863491366,-79.44957098289893
33.44568863491365,-79.44957098289893
33.095338634913645,-79.44957098289893
32.74498863491365,-79.44957098289893
32.39463863491365,-79.44957098289893
32.044288634913656,-79.44957098289893
31.69393863491365,-79.44957098289893
31.343588634913658,-79.79992098289893
30.993238634913652,-79.79992098289893
30.642888634913646,-79.79992098289893
30.292538634913655,-79.79992098289893
29.94218863491365,-79.79992098289893
29.591838634913657,-79.79992098289893
29.24148863491365,-79.79992098289893
28.891138634913645,-79.79992098289893
28.540788634913653,-79.79992098289893
28.190438634913647,-79.79992098289893
27.840088634913656,-79.79992098289893
27.48973863491365,-79.79992098289893
27.139388634913658,-79.79992098289893
26.789038634913652,-79.44957098289893
26.438688634913646,-79.44957098289893
26.088338634913654,-79.44957098289893
25.73798863491365,-79.09922098289893
25.387638634913657,-79.09922098289893
25.03728863491365,-78.74887098289892
24.68693863491366,-78.74887098289892
24.336588634913653,-78.74887098289892
23.986238634913654,-78.74887098289892
23.635888634913655,-78.74887098289892
23.28553863491365,-78.39852098289893
22.93518863491365,-78.04817098289892
22.584838634913652,-78.04817098289892
22.234488634913653,-77.69782098289892
21.884138634913654,-77.34747098289893
21.533788634913655,-77.34747098289893
21.18343863491365,-77.34747098289893
20.83308863491365,-76.99712098289892
