x,y
5.07,1.13
5.77,1.13
6.47,1.83
7.17,1.83
7.87,2.18
8.57,2.53
9.27,2.88
9.97,2.88
10.67,3.23
11.37,3.58
12.07,3.58
12.78,3.93
13.48,3.93
14.18,3.93
14.88,3.93
15.58,3.93
16.28,3.93
16.98,3.93
17.68,3.93
18.38,3.93
19.08,3.93
19.78,3.93
20.48,3.93
21.18,3.58
21.88,3.23
22.58,2.53
23.29,1.83
23.99,1.13
24.34,0.43
24.34,-0.27
25.04,-0.97
25.39,-1.67
25.39,-2.37
25.39,-3.07
25.39,-3.77
25.39,-4.47
25.39,-5.18
25.39,-5.88
25.39,-6.58
25.39,-7.28
25.39,-7.98
25.39,-8.68
25.39,-9.38
25.39,-10.08
25.39,-10.78
25.39,-11.48
25.39,-12.18
25.39,-12.88
25.39,-13.58
25.39,-14.28
25.39,-14.99
25.39,-15.69
25.39,-16.39
25.39,-17.09
25.39,-17.79
25.39,-18.49
25.39,-19.19
25.39,-19.89
25.39,-20.59
25.39,-21.29
25.04,-21.99
24.34,-22.69
23.99,-23.39
23.29,-24.09
22.58,-24.09
21.88,-24.09
21.18,-24.09
20.48,-23.39
20.48,-22.69
20.48,-21.99
20.48,-21.29
20.48,-20.59
20.48,-19.89
20.48,-19.19
20.48,-18.49
20.48,-17.79
20.48,-17.09
20.48,-16.39
20.48,-15.69
20.48,-14.99
20.48,-14.28
20.48,-13.58
20.13,-12.88
19.78,-12.18
19.08,-11.48
18.73,-10.78
18.73,-10.08
18.73,-9.38
18.03,-8.68
17.33,-7.98
16.98,-7.28
16.63,-6.58
16.28,-5.88
15.58,-5.18
14.88,-4.83
14.18,-4.83
13.48,-4.83
12.78,-4.83
12.07,-4.83
11.37,-5.18
10.67,-5.53
9.97,-5.88
9.27,-5.88
8.57,-5.88
7.87,-5.88
7.17,-5.88
6.47,-5.88
5.77,-5.88
5.07,-6.58
4.37,-6.58
3.67,-6.93
2.97,-6.93
2.26,-6.93
1.56,-7.28
0.86,-7.98
0.16,-8.68
-0.54,-9.03
-1.24,-9.03
-1.94,-9.38
-2.64,-9.73
-3.34,-10.43
-4.04,-10.78
-4.74,-11.13
-5.44,-11.13
-6.14,-11.48
-6.84,-11.83
-7.55,-12.53
-8.25,-12.88
-8.95,-12.88
-9.65,-13.58
-10.35,-14.28
-11.05,-14.63
-11.75,-15.34
-11.75,-16.04
-12.1,-16.74
-12.45,-17.44
-12.45,-18.14
-12.45,-18.84
-12.45,-19.54
-12.45,-20.24
-12.1,-20.94
-11.4,-21.64
-10.7,-22.34
-10.0,-23.04
-9.3,-23.74
-8.6,-24.44
-7.9,-24.79
-7.19,-24.79
-6.49,-24.79
-5.79,-24.79
-5.09,-25.5
-4.39,-25.5
-3.69,-25.5
-2.99,-25.85
-2.29,-25.85
-1.59,-26.2
-0.89,-26.9
-0.19,-26.9
0.51,-27.25
1.21,-27.25
1.91,-27.25
2.61,-27.25
3.32,-27.6
4.02,-27.95
4.72,-28.3
5.42,-28.3
6.12,-28.65
6.82,-29.0
7.52,-29.35
8.22,-29.7
8.92,-29.7
9.62,-30.4
10.32,-30.75
11.02,-31.1
11.72,-31.1
12.42,-31.45
13.13,-31.8
13.83,-32.15
14.53,-32.85
15.23,-33.2
15.93,-33.55
16.63,-33.9
17.33,-34.25
18.03,-34.6
18.73,-34.96
19.43,-34.96
20.13,-34.96
20.83,-35.31
21.53,-35.31
22.23,-35.31
22.94,-35.66
23.64,-36.01
24.34,-36.36
25.04,-36.71
25.74,-37.06
26.44,-37.76
27.14,-38.46
27.84,-38.81
