x,y
31.444,-39.56
31.675397413088795,-39.854754030243726
31.915186364652246,-40.134988019877966
32.16301153259725,-40.40133647165517
32.41851759483079,-40.65443388832787
32.68134922925978,-40.89491477264857
32.951151113791134,-41.123413627369715
33.22756792633186,-41.34056495524387
33.51024434478882,-41.5470032590235
33.798825047069016,-41.743363041461116
34.09295471107933,-41.9302788053092
34.39227801472671,-42.10838505332023
34.696439635918125,-42.27831628824676
35.00508425256051,-42.44070701284126
35.317856542560754,-42.5961917298562
35.63440118382584,-42.74540494204412
35.9543628542627,-42.888981152157506
36.27738623177826,-43.027554862948854
36.60311599427946,-43.16176057717067
36.93119681967323,-43.292232797575416
37.261273385866545,-43.41960602691564
37.59299037076628,-43.544514767943795
37.92599245227942,-43.6675935234124
38.259924308312904,-43.78947679607397
38.594430616773636,-43.910799088680974
38.92915605556858,-44.03219490398593
39.263745302604676,-44.154298744741325
39.597843035788834,-44.27774511369965
39.93109393302802,-44.40316851361342
40.263142672229165,-44.53120344723513
40.59363393129918,-44.66248441731725
40.92221238814504,-44.79764592661232
41.24852272067368,-44.937322477872826
41.572209606792015,-45.08214857385125
41.892917724406985,-45.232758717300094
42.210291751425544,-45.38978741097187
42.52397636575463,-45.553869157619076
42.833616245301144,-45.725638459994165
43.13885606797208,-45.9057298208497
43.43934051167433,-46.094777742938135
43.73471425431486,-46.293416729012
44.02462197380058,-46.502281281823755
44.3087088919076,-46.72199506487579
44.586642719379384,-46.95273353911246
44.858121184404496,-47.19407392121661
45.12284410420112,-47.445551793749416
45.38051129598744,-47.70670273927212
45.63082257698158,-47.97706234034589
45.873477764401756,-48.25616617953196
46.1081766754661,-48.5435498393915
46.33461912739279,-48.83874890248576
46.552504937400016,-49.141298951375916
46.7615339227059,-49.45073556862316
46.96140590052867,-49.76659433678874
47.151820688086445,-50.088410838433816
47.332478102597406,-50.415720656119625
47.50307796127973,-50.74805937240734
47.66332008135157,-51.08496256985819
47.81290428003112,-51.42596583103338
47.951530374536524,-51.770604738494114
48.07889818208595,-52.11841487480156
48.19470751989758,-52.468931822516964
48.298658205189575,-52.821691164201525
48.39045221284559,-53.176229685080415
48.46995451932036,-53.53217502603835
48.537304198334446,-53.88930760739449
48.59266659959487,-54.24742249547455
48.636207072808546,-54.60631475660419
48.668090967682495,-54.96577945710915
