x,y
27.840088634913656,-37.357520982898926
27.039288634913646,-37.357520982898926
26.638888634913656,-36.95712098289893
25.838088634913646,-36.95712098289893
25.03728863491365,-36.55672098289893
24.23648863491365,-36.156320982898926
23.435688634913653,-35.75592098289893
22.63488863491365,-35.35552098289893
21.83408863491365,-34.955120982898926
21.033288634913653,-34.55472098289893
20.632888634913648,-34.15432098289893
20.23248863491365,-33.753920982898926
19.832088634913653,-33.35352098289893
19.431688634913648,-32.95312098289893
18.630888634913653,-32.552720982898926
17.83008863491365,-32.15232098289893
17.029288634913648,-31.75192098289893
16.228488634913653,-31.75192098289893
15.42768863491365,-31.75192098289893
15.027288634913653,-31.351520982898926
14.22648863491365,-30.951120982898928
13.826088634913653,-30.55072098289893
13.02528863491365,-30.150320982898926
12.224488634913648,-29.749920982898928
11.82408863491365,-29.34952098289893
11.423688634913653,-28.949120982898926
11.023288634913648,-28.548720982898928
10.222488634913653,-28.548720982898928
9.822088634913648,-28.14832098289893
9.021288634913653,-27.747920982898926
8.620888634913648,-27.347520982898928
7.8200886349136525,-26.94712098289893
7.01928863491365,-26.94712098289893
6.618888634913652,-26.546720982898925
5.81808863491365,-26.546720982898925
5.417688634913652,-26.146320982898928
4.61688863491365,-26.146320982898928
4.216488634913652,-25.74592098289893
3.41568863491365,-25.74592098289893
2.6148886349136475,-25.74592098289893
1.8140886349136522,-25.74592098289893
1.4136886349136475,-25.345520982898925
0.6128886349136522,-24.945120982898928
-0.1879113650863502,-24.945120982898928
-0.9887113650863455,-24.54472098289893
-1.789511365086348,-24.54472098289893
-2.1899113650863455,-24.144320982898932
-2.990711365086348,-24.144320982898932
-3.7915113650863503,-23.743920982898928
-4.592311365086346,-23.743920982898928
-4.99271136508635,-23.343520982898923
-5.793511365086346,-23.343520982898923
-6.19391136508635,-22.943120982898932
-6.994711365086346,-22.943120982898932
-7.795511365086348,-22.542720982898928
-8.596311365086347,-22.542720982898928
-8.996711365086348,-22.142320982898923
-9.797511365086347,-22.142320982898923
-10.197911365086348,-21.741920982898932
-10.998711365086347,-21.341520982898928
-11.399111365086348,-20.941120982898923
-11.79951136508635,-20.540720982898932
-12.199911365086347,-20.140320982898928
-12.199911365086347,-19.339520982898932
-12.199911365086347,-18.538720982898923
-12.600311365086348,-18.138320982898932
-12.600311365086348,-17.337520982898923
-12.199911365086347,-16.536720982898927
-12.199911365086347,-15.735920982898932
-11.79951136508635,-14.935120982898923
-11.399111365086348,-14.534720982898932
-10.998711365086347,-14.134320982898927
-10.59831136508635,-13.733920982898923
-10.197911365086348,-13.333520982898932
-9.797511365086347,-12.933120982898927
-9.39711136508635,-12.532720982898923
-8.996711365086348,-12.132320982898932
-8.19591136508635,-11.731920982898927
-7.795511365086348,-11.331520982898923
-7.3951113650863505,-10.931120982898932
-6.594311365086348,-10.931120982898932
-6.19391136508635,-10.530720982898927
-5.793511365086346,-10.130320982898937
-5.393111365086348,-9.729920982898932
-4.99271136508635,-9.329520982898927
-4.592311365086346,-8.929120982898937
-3.7915113650863503,-8.528720982898932
-2.990711365086348,-8.128320982898927
-2.5903113650863503,-7.727920982898937
-2.1899113650863455,-7.327520982898932
-1.3891113650863502,-6.927120982898927
-0.5883113650863478,-6.927120982898927
-0.1879113650863502,-6.5267209828989365
0.6128886349136522,-6.5267209828989365
1.4136886349136475,-6.5267209828989365
2.21448863491365,-6.5267209828989365
2.6148886349136475,-6.126320982898932
3.41568863491365,-6.126320982898932
4.216488634913652,-5.725920982898927
5.017288634913648,-5.3255209828989365
5.81808863491365,-5.3255209828989365
6.618888634913652,-4.925120982898932
7.419688634913648,-4.524720982898927
8.22048863491365,-4.524720982898927
9.021288634913653,-4.524720982898927
9.822088634913648,-4.524720982898927
10.62288863491365,-4.524720982898927
11.423688634913653,-4.524720982898927
12.224488634913648,-4.524720982898927
13.02528863491365,-4.524720982898927
13.826088634913653,-4.524720982898927
14.626888634913648,-4.524720982898927
15.42768863491365,-4.524720982898927
16.228488634913653,-4.925120982898932
16.62888863491365,-5.3255209828989365
16.62888863491365,-6.126320982898932
17.029288634913648,-6.5267209828989365
17.029288634913648,-7.327520982898932
17.429688634913653,-7.727920982898937
17.83008863491365,-8.128320982898927
18.230488634913648,-8.528720982898932
18.630888634913653,-8.929120982898937
18.630888634913653,-9.729920982898932
18.630888634913653,-10.530720982898927
19.03128863491365,-11.331520982898923
19.431688634913648,-11.731920982898927
19.832088634913653,-12.132320982898932
20.23248863491365,-12.532720982898923
20.23248863491365,-13.333520982898932
20.632888634913648,-13.733920982898923
20.632888634913648,-14.534720982898932
20.632888634913648,-15.335520982898927
20.632888634913648,-16.136320982898923
20.632888634913648,-16.937120982898932
20.632888634913648,-17.737920982898927
20.632888634913648,-18.538720982898923
20.632888634913648,-19.339520982898932
20.632888634913648,-20.140320982898928
20.632888634913648,-20.941120982898923
20.632888634913648,-21.741920982898932
20.632888634913648,-22.542720982898928
21.033288634913653,-23.343520982898923
21.43368863491365,-23.743920982898928
22.234488634913653,-23.743920982898928
23.03528863491365,-23.743920982898928
23.83608863491365,-23.343520982898923
24.23648863491365,-22.943120982898932
24.636888634913646,-22.542720982898928
25.03728863491365,-22.142320982898923
25.437688634913656,-21.741920982898932
25.838088634913646,-21.341520982898928
25.838088634913646,-20.540720982898932
25.838088634913646,-19.739920982898923
25.838088634913646,-18.939120982898928
25.838088634913646,-18.138320982898932
25.838088634913646,-17.337520982898923
25.838088634913646,-16.536720982898927
25.838088634913646,-15.735920982898932
25.838088634913646,-14.935120982898923
25.838088634913646,-14.134320982898927
25.838088634913646,-13.333520982898932
25.838088634913646,-12.532720982898923
25.838088634913646,-11.731920982898927
25.838088634913646,-10.931120982898932
25.838088634913646,-10.130320982898937
25.838088634913646,-9.329520982898927
25.838088634913646,-8.528720982898932
25.838088634913646,-7.727920982898937
25.437688634913656,-7.327520982898932
25.437688634913656,-6.5267209828989365
25.437688634913656,-5.725920982898927
25.437688634913656,-4.925120982898932
25.437688634913656,-4.1243209828989364
25.437688634913656,-3.323520982898927
25.437688634913656,-2.5227209828989317
25.03728863491365,-1.7219209828989364
25.03728863491365,-0.9211209828989269
25.03728863491365,-0.12032098289893156
24.636888634913646,0.2800790171010732
24.23648863491365,1.0808790171010685
23.83608863491365,1.8816790171010638
23.435688634913653,2.2820790171010685
23.03528863491365,2.6824790171010733
22.63488863491365,3.082879017101064
22.234488634913653,3.4832790171010686
21.83408863491365,3.8836790171010733
21.43368863491365,4.284079017101064
21.033288634913653,4.684479017101069
20.23248863491365,4.684479017101069
19.431688634913648,4.684479017101069
18.630888634913653,4.684479017101069
17.83008863491365,4.684479017101069
17.029288634913648,4.684479017101069
16.228488634913653,4.684479017101069
15.42768863491365,4.684479017101069
14.626888634913648,4.684479017101069
13.826088634913653,4.684479017101069
13.425688634913648,4.284079017101064
12.624888634913653,4.284079017101064
11.82408863491365,4.284079017101064
11.423688634913653,3.8836790171010733
10.62288863491365,3.8836790171010733
10.222488634913653,3.4832790171010686
9.42168863491365,3.4832790171010686
9.021288634913653,3.082879017101064
8.22048863491365,3.082879017101064
7.419688634913648,3.082879017101064
7.01928863491365,2.6824790171010733
6.618888634913652,2.2820790171010685
5.81808863491365,1.8816790171010638
5.017288634913648,1.4812790171010732
4.216488634913652,1.4812790171010732
3.8160886349136476,1.0808790171010685
3.0152886349136523,1.0808790171010685
2.21448863491365,1.0808790171010685
1.4136886349136475,1.0808790171010685
0.6128886349136522,1.0808790171010685
-0.1879113650863502,0.6804790171010637
-0.9887113650863455,0.6804790171010637
-1.3891113650863502,0.2800790171010732
-2.1899113650863455,-0.12032098289893156
-2.990711365086348,-0.5207209828989363
-3.3911113650863456,-0.9211209828989269
-3.7915113650863503,-1.3215209828989316
-4.191911365086348,-1.7219209828989364
-4.99271136508635,-1.7219209828989364
-5.393111365086348,-2.122320982898927
-5.793511365086346,-2.5227209828989317
-6.19391136508635,-2.9231209828989364
-6.594311365086348,-3.323520982898927
-7.3951113650863505,-3.7239209828989317
-7.795511365086348,-4.1243209828989364
-8.596311365086347,-4.1243209828989364
-8.996711365086348,-4.524720982898927
-9.39711136508635,-4.925120982898932
-10.197911365086348,-4.925120982898932
-10.59831136508635,-5.3255209828989365
-11.399111365086348,-5.725920982898927
-12.199911365086347,-5.725920982898927
-12.600311365086348,-6.126320982898932
-13.401111365086347,-6.126320982898932
-14.20191136508635,-6.126320982898932
-15.002711365086348,-6.126320982898932
-15.40311136508635,-6.5267209828989365
-15.803511365086347,-6.927120982898927
-16.20391136508635,-7.327520982898932
-16.60431136508635,-7.727920982898937
-17.004711365086347,-8.128320982898927
-17.40511136508635,-8.528720982898932
-17.80551136508635,-8.929120982898937
-18.205911365086347,-9.329520982898927
-18.60631136508635,-9.729920982898932
-19.00671136508635,-10.130320982898937
-19.407111365086347,-10.530720982898927
-19.80751136508635,-10.931120982898932
-20.207911365086346,-11.331520982898923
-20.608311365086347,-11.731920982898927
-21.00871136508635,-12.532720982898923
-21.409111365086346,-12.933120982898927
-21.809511365086347,-13.333520982898932
-22.20991136508635,-14.134320982898927
-22.610311365086346,-14.534720982898932
-23.010711365086348,-15.335520982898927
-23.41111136508635,-15.735920982898932
-23.811511365086346,-16.136320982898923
-23.811511365086346,-16.937120982898932
-24.211911365086348,-17.737920982898927
-24.61231136508635,-18.138320982898932
-25.012711365086346,-18.939120982898928
-25.012711365086346,-19.739920982898923
-25.012711365086346,-20.540720982898932
-25.012711365086346,-21.341520982898928
-25.012711365086346,-22.142320982898923
-25.012711365086346,-22.943120982898932
-25.012711365086346,-23.743920982898928
-25.012711365086346,-24.54472098289893
-25.012711365086346,-25.345520982898925
-24.61231136508635,-25.74592098289893
-24.61231136508635,-26.546720982898925
-24.211911365086348,-27.347520982898928
-23.811511365086346,-27.747920982898926
-23.41111136508635,-28.14832098289893
-23.010711365086348,-28.548720982898928
-22.610311365086346,-28.949120982898926
-22.20991136508635,-29.34952098289893
-21.409111365086346,-29.34952098289893
-21.00871136508635,-29.749920982898928
-20.207911365086346,-30.150320982898926
-19.407111365086347,-30.55072098289893
-18.60631136508635,-30.55072098289893
-17.80551136508635,-30.951120982898928
-17.40511136508635,-31.351520982898926
-16.60431136508635,-31.351520982898926
-16.20391136508635,-31.75192098289893
-15.803511365086347,-32.15232098289893
-15.40311136508635,-32.552720982898926
-15.002711365086348,-32.95312098289893
-14.20191136508635,-33.35352098289893
-13.401111365086347,-33.35352098289893
-13.00071136508635,-33.753920982898926
-12.199911365086347,-33.753920982898926
-11.79951136508635,-34.15432098289893
-10.998711365086347,-34.15432098289893
-10.59831136508635,-34.55472098289893
-10.197911365086348,-34.955120982898926
-9.797511365086347,-35.35552098289893
-9.39711136508635,-35.75592098289893
-8.996711365086348,-36.156320982898926
-8.19591136508635,-36.55672098289893
-7.3951113650863505,-36.95712098289893
-6.594311365086348,-37.357520982898926
-5.793511365086346,-37.357520982898926
-5.393111365086348,-37.75792098289893
-4.592311365086346,-38.15832098289893
-3.7915113650863503,-38.15832098289893
-3.3911113650863456,-38.558720982898926
-2.5903113650863503,-38.95912098289893
-1.789511365086348,-38.95912098289893
-1.3891113650863502,-39.35952098289893
-0.5883113650863478,-39.759920982898926
0.21248863491364745,-39.759920982898926
1.0132886349136498,-40.16032098289893
1.8140886349136522,-40.56072098289893
2.6148886349136475,-40.961120982898926
3.41568863491365,-40.961120982898926
3.8160886349136476,-41.36152098289893
4.61688863491365,-41.76192098289893
5.417688634913652,-41.76192098289893
5.81808863491365,-42.162320982898926
6.618888634913652,-42.56272098289893
7.419688634913648,-42.96312098289893
8.22048863491365,-42.96312098289893
9.021288634913653,-43.363520982898926
9.42168863491365,-43.76392098289893
10.222488634913653,-43.76392098289893
10.62288863491365,-44.16432098289893
11.023288634913648,-44.564720982898926
11.423688634913653,-44.96512098289893
11.423688634913653,-45.765920982898926
11.423688634913653,-46.56672098289893
11.423688634913653,-47.36752098289893
11.423688634913653,-48.168320982898926
11.023288634913648,-48.96912098289893
11.023288634913648,-49.769920982898924
10.62288863491365,-50.570720982898926
10.62288863491365,-51.37152098289893
10.222488634913653,-51.771920982898926
10.222488634913653,-52.57272098289893
9.822088634913648,-53.373520982898924
9.822088634913648,-54.17432098289893
9.822088634913648,-54.97512098289893
9.42168863491365,-55.37552098289893
9.42168863491365,-56.17632098289893
9.42168863491365,-56.977120982898924
